sno,data,link,date
759,[],https://timesofindia.indiatimes.com/city/pune/varsity-girl-critical-after-road-accident/articleshow/572607.cms,"Mar 21, 2004"
760,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/pune/road-accidents-claim-four-lives/articleshow/3497136.cms,"Mar 11, 2002"
761,[],https://timesofindia.indiatimes.com/city/pune/hc-judge-hurt-in-road-accident/articleshow/1765874818.cms,"Dec 31, 2001"
762,"[['73.34057783520468', '18.78184780909659']]",https://timesofindia.indiatimes.com/city/pune/sena-leader-more-injured-in-road-accident/articleshow/36702439.cms," Feb 7, 2003"
763,"[['79.47919743345162', '23.379733934762104']]",https://timesofindia.indiatimes.com/city/pune/action-plan-being-readied-to-reduce-road-accidents/articleshow/196650.cms,"Sep 23, 2003"
764,[],https://timesofindia.indiatimes.com/city/mumbai/city-records-alarming-rise-in-road-accidents/articleshow/893971230.cms," Jan 5, 2002"
765,"[['74.38322406599374', '15.393818410342957'], ['77.09057499506972', '19.361791748547702']]",https://timesofindia.indiatimes.com/city/mumbai/girl-killed-in-road-accident-near-nasik/articleshow/1207641224.cms," Jan 4, 2002"
766,"[['78.39856153352103', '23.313741904197894'], ['83.57300243334669', '25.818915572249587']]",https://timesofindia.indiatimes.com/city/pune/road-accidents-take-a-heavy-toll/articleshow/10365435.cms,"Sep 28, 2001"
767,[],https://timesofindia.indiatimes.com/city/pune/2-killed-7-injured-in-separate-road-accidents/articleshow/1507261647.cms," Nov 3, 2001"
768,"[['79.08512075281868', '21.178256805685002'], ['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/nagpur/3k-fine-jail-for-owner-nmc-takes-stray-cattle-menace-by-the-horns/articleshow/102408353.cms," Aug 4, 2023"
769,"[['82.40946420016148', '24.604542501568208']]",https://timesofindia.indiatimes.com/city/nagpur/dycm-steps-taken-to-curb-accidents-on-surjagarh-road/articleshow/102028839.cms,"Jul 22, 2023"
770,"[['79.75886506737615', '21.122227202372954'], ['79.05322182059193', '23.386773361861565'], 'near Navegaon National Park']",https://timesofindia.indiatimes.com/city/nagpur/leopard-knocked-dead-on-nh6-near-bhandara/articleshow/102000691.cms,"Jul 21, 2023"
771,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-body-of-businessman-who-jumped-from-bandra-worli-sea-link-recovered/articleshow/102314331.cms," Aug 1, 2023"
772,[],https://timesofindia.indiatimes.com/city/nashik/nashik-pune-among-maharashtras-5-most-accident-prone-districts/articleshow/99879128.cms,"Apr 30, 2023"
773,"[['80.56597258762322', '26.923230596277108'], ['79.00830165813925', '17.800929366032815'], ['78.46611874643686', '17.420487296233638']]",https://timesofindia.indiatimes.com/city/nashik/three-road-crashes-in-three-states-claim-18-lives/articleshow/101498778.cms," Jul 5, 2023"
774,[],https://timesofindia.indiatimes.com/city/nashik/highway-police-detect-over-1-lakh-speeding-motorists-in-two-years/articleshow/100264521.cms,"May 16, 2023"
775,"[['84.68652396818968', '24.992931455633077']]",https://timesofindia.indiatimes.com/city/mumbai/mumbai-cop-doctor-ca-and-lawyer-abet-rs-2-crore-insurance-fraud/articleshow/100923483.cms,"Jun 12, 2023"
776,[],https://timesofindia.indiatimes.com/city/nagpur/traffic-violations-rise-by-23-accidents-9/articleshow/101792936.cms,"Jul 16, 2023"
777,"[['78.24827952260519', '20.97213551170786']]",https://timesofindia.indiatimes.com/city/nagpur/mother-daughter-duo-killed-in-freak-accident/articleshow/100557554.cms,"May 28, 2023"
778,"[['76.10787179156058', '19.451603432493474'], ['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/nashik/victims-aged-26-45-made-upmost-fatalities-in-accidents/articleshow/100271400.cms,"May 16, 2023"
779,"[['72.93737591633156', '19.04863978228684'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/dumper-runs-over-25-year-old-biker-1-held/articleshow/99545156.cms,"Apr 17, 2023"
780,"[['87.98753600635462', '25.469097275829384'], 'on Guhaghar Bijapur highway']",https://timesofindia.indiatimes.com/city/kolhapur/leopard-dies-after-car-runs-over-it-in-kolhapur-district/articleshow/100434606.cms,"May 23, 2023"
781,"[['76.78930305370078', '20.172644506320783'], 'on SV Road']",https://timesofindia.indiatimes.com/city/mumbai/7-year-old-cyclist-knocked-down-by-water-tanker-dies/articleshow/100779692.cms," Jun 6, 2023"
782,"['on Amravati Road', 'at Ravi Nagar Square', ['75.0150497961527', '20.799692688452986'], ['84.76326439088528', '25.879825342523148']]",https://timesofindia.indiatimes.com/city/nagpur/craters-potholes-uneven-patches-make-driving-a-nightmare/articleshow/101972568.cms,"Jul 20, 2023"
783,"[['74.67511697760565', '19.20454359941159']]",https://timesofindia.indiatimes.com/city/mumbai/doctor-held-for-fake-rs-2-crore-insurance-claim-in-mumbai/articleshow/98679040.cms,"Mar 16, 2023"
784,[],https://timesofindia.indiatimes.com/city/nashik/highway-cops-distribute-over-100-helmets-in-dhule/articleshow/100393907.cms,"May 21, 2023"
785,"[['76.78936538157653', '27.01671354551858'], 'near Kelkar College']",https://timesofindia.indiatimes.com/city/mumbai/minor-lost-control-of-scooter-after-hitting-speed-breaker/articleshow/100288640.cms,"May 17, 2023"
786,"[['85.81878954651722', '20.258860699042867']]",https://timesofindia.indiatimes.com/city/mumbai/parents-donate-organs-of-3-yr-old-brain-dead-son-save-four-lives/articleshow/100949288.cms,"Jun 13, 2023"
787,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/vet-killed-in-accident-near-viholi-village/articleshow/99048729.cms,"Mar 28, 2023"
788,"[['78.7919637299578', '27.612141890738172'], ['76.11691342204857', '20.4637036654776']]",https://timesofindia.indiatimes.com/city/nagpur/25-killed-several-injured-as-pune-bound-bus-catches-fire-on-samruddhi-mahamarg-expressway-buldhana-nagpur-maharashtra/articleshow/101407052.cms," Jul 1, 2023"
789,[],https://timesofindia.indiatimes.com/city/nagpur/doctors-dispel-myths-about-helmet-use-call-for-preventing-facial-injuries/articleshow/97886752.cms,"Feb 14, 2023"
790,"[['83.65482426530343', '23.944011278134365']]",https://timesofindia.indiatimes.com/city/nagpur/tennis-balls-with-cells-sims-and-drugs-lobbed-inside-jail/articleshow/100807557.cms," Jun 7, 2023"
791,"[['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/mumbai/30-year-old-man-2-others-held-in-rs-2-crore-insurance-fraud-case/articleshow/98504105.cms," Mar 9, 2023"
792,"[['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/pune/300-motorists-lose-licence-in-7-days-for-rule-violations-in-pune/articleshow/99880930.cms,"Apr 30, 2023"
793,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nashik/40-year-old-killed-in-hit-run-case/articleshow/98350262.cms," Mar 2, 2023"
795,"[['73.07375991682007', '19.125619727341167']]",https://timesofindia.indiatimes.com/city/mumbai/whats-maharashtra-government-doing-to-curb-mishaps-neelam-gorhe-in-council/articleshow/98843037.cms,"Mar 21, 2023"
796,[],https://timesofindia.indiatimes.com/city/pune/4-on-a-bike-crash-into-railing-pistols-recovered-from-teens-in-pune/articleshow/99897038.cms," May 1, 2023"
797,"[['77.45155326976706', '19.89874933111083'], ['75.6453654842682', '20.265756701301964'], ['74.1731858', '16.4033691']]",https://timesofindia.indiatimes.com/city/kolhapur/three-killed-in-different-accidents-in-kolhapur-dist/articleshow/99004979.cms,"Mar 26, 2023"
798,"[['73.13016967599597', '19.329560918629795']]",https://timesofindia.indiatimes.com/city/nashik/nhai-takes-up-traffic-calming-measures-on-mumbai-agra-highway/articleshow/96874412.cms,"Jan 10, 2023"
799,"[['79.08512075281868', '21.178256805685002']]",https://timesofindia.indiatimes.com/city/nagpur/31-die-on-roads-murders-claim-7-in-city-every-month/articleshow/95773687.cms,"Nov 26, 2022"
801,"[['73.07375991682007', '19.125619727341167'], ['76.0818470704955', '22.194625321351324']]",https://timesofindia.indiatimes.com/city/mumbai/three-held-for-trying-to-claim-rs-2-crore-life-insurance-using-fake-death-certificate-in-mumbai/articleshow/98499936.cms," Mar 8, 2023"
802,"[['84.76326439088528', '25.879825342523148']]",https://timesofindia.indiatimes.com/city/mumbai/in-maharashtra-woman-fakes-sons-death-for-rs-2-crore-insurance/articleshow/98164634.cms,"Feb 23, 2023"
803,"[['74.02065163110984', '18.617103211477836'], ['73.8288950694807', '18.52909359265493'], ['74.37331206683375', '18.545605310934953']]",https://timesofindia.indiatimes.com/city/pune/pune-mass-suicide-4-brothers-detained-after-bodies-of-7-family-members-fished-out-of-pune-river/articleshow/97302688.cms,"Jan 25, 2023"
804,[],https://timesofindia.indiatimes.com/city/nashik/924-led-streetlamps-to-light-up-51km-of-mum-agra-highway/articleshow/96488982.cms,"Dec 25, 2022"
805,[],https://timesofindia.indiatimes.com/city/nagpur/cops-wary-as-bars-to-remain-open-till-5-am/articleshow/96484813.cms,"Dec 25, 2022"
806,"[['71.84995314558398', '23.854521239691']]",https://timesofindia.indiatimes.com/city/kolhapur/judge-critical-after-being-hit-by-biker-in-kolhapur/articleshow/98926473.cms,"Mar 23, 2023"
809,"[['72.88658665781956', '19.095636504084595']]",https://timesofindia.indiatimes.com/city/mumbai/for-surreptitiously-closing-murder-case-bombay-hc-raps-cop/articleshow/98401163.cms," Mar 4, 2023"
810,"[['73.94146559999999', '18.515326850277972']]",https://timesofindia.indiatimes.com/city/mumbai/221-drunk-drivers-e-challaned-in-2-months-in-mumbai/articleshow/98788562.cms,"Mar 20, 2023"
811,[],https://timesofindia.indiatimes.com/city/nagpur/pitfalls-of-improved-road-conditions-more-accidents-even-more-deaths/articleshow/93762313.cms,"Aug 25, 2022"
812,"[['79.00928931488946', '20.19137529502613'], ['72.0431380501599', '24.68998411339258']]",https://timesofindia.indiatimes.com/city/nagpur/worlds-1st-bamboo-crash-barrier-on-wani-warora-road/articleshow/98401569.cms," Mar 4, 2023"
813,[],https://timesofindia.indiatimes.com/city/nashik/cops-focus-more-on-seatbelt-violations-lax-on-helmetless-riding/articleshow/95057974.cms,"Oct 24, 2022"
814,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nagpur/road-safety-campaign-likely-this-month-in-nashik/articleshow/96653459.cms," Jan 1, 2023"
815,"['on Trimbakeshwar Road', ['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/biker-killed-in-accident-on-trimbak-road/articleshow/95439315.cms,"Nov 11, 2022"
816,"[['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/nagpur/family-of-fisherman-in-tribal-village-donates-his-organs-gives-life-to-3/articleshow/95967948.cms," Dec 4, 2022"
817,[],https://timesofindia.indiatimes.com/city/nagpur/5-days-after-womans-hand-crushed-by-truck-police-yet-to-register-fir/articleshow/95894437.cms," Dec 1, 2022"
818,"[['74.51275115655085', '20.082621964786608'], 'on Yeola Manmad Road', ['81.05084071353969', '22.89005049760279'], ['77.09057499506972', '19.361791748547702'], ['79.0716398', '20.033263700373904']]",https://timesofindia.indiatimes.com/city/nashik/container-truck-driver-rams-multiple-vehicles-1-killed-in-nashik/articleshow/97967977.cms,"Feb 16, 2023"
819,"[['74.15767229810787', '16.47016362703537']]",https://timesofindia.indiatimes.com/city/navi-mumbai/journalist-crushed-after-article-against-refinery/articleshow/97752327.cms," Feb 9, 2023"
820,[],https://timesofindia.indiatimes.com/city/nashik/20-fatal-accidents-in-nashik-region-are-hit-run-cases/articleshow/96752136.cms," Jan 5, 2023"
821,[],https://timesofindia.indiatimes.com/city/nagpur/widened-dabha-ring-road-witnesses-42-deaths-in-4-yrs/articleshow/97667946.cms," Feb 7, 2023"
822,"[['74.07111211006567', '20.25956912789941']]",https://timesofindia.indiatimes.com/city/nashik/182-killed-in-461-accidents-in-nashik-city-in-2022/articleshow/97219323.cms,"Jan 22, 2023"
823,"[['73.85769103781057', '19.041169538511845'], ['73.6330883455063', '19.208198723091122']]",https://timesofindia.indiatimes.com/city/pune/pune-leopard-dies-in-accident-on-highway/articleshow/95070040.cms,"Oct 25, 2022"
824,"[['77.57124163868265', '21.18731617835728']]",https://timesofindia.indiatimes.com/city/nagpur/mla-kadu-hit-by-unidentified-biker-in-amt-being-treated-at-ngp/articleshow/96919995.cms,"Jan 12, 2023"
825,"[['86.04073827702109', '25.88129673984147']]",https://timesofindia.indiatimes.com/city/pune/icu-patient-suffers-burns-doctor-hospital-employees-booked-in-pune/articleshow/96899111.cms,"Jan 11, 2023"
826,"[['86.04073827702109', '25.88129673984147']]",https://timesofindia.indiatimes.com/city/pune/icu-patient-suffers-burns-doc-hospital-employees-booked/articleshow/96898775.cms,"Jan 11, 2023"
827,"[['78.7919637299578', '27.612141890738172']]",https://timesofindia.indiatimes.com/city/nashik/pwd-plans-steps-to-reduce-accidents-at-palse-chowk/articleshow/96488989.cms,"Dec 25, 2022"
828,[],https://timesofindia.indiatimes.com/city/nashik/cops-seek-more-signboads-on-nashik-mumbai-highway/articleshow/94061935.cms," Sep 8, 2022"
829,"[['76.91366555743646', '18.965555102302854']]",https://timesofindia.indiatimes.com/city/nashik/two-killed-in-separate-accidents/articleshow/95544970.cms,"Nov 16, 2022"
830,"['under Airport police', ['87.98753600635462', '25.469097275829384']]",https://timesofindia.indiatimes.com/city/pune/pune-4-people-killed-in-separate-accidents/articleshow/95754861.cms,"Nov 25, 2022"
831,['on Peth Road'],https://timesofindia.indiatimes.com/city/nashik/biker-mowed-down-by-truck-driven-on-wrong-side/articleshow/95329596.cms," Nov 6, 2022"
832,"['near Maddigudam iron ore stock yard', ['76.10787179156058', '19.451603432493474']]",https://timesofindia.indiatimes.com/city/nagpur/truck-ferrying-ore-crushed-gchiroli-driver-suspect-cops/articleshow/97068341.cms,"Jan 18, 2023"
833,[],https://timesofindia.indiatimes.com/city/nagpur/60-brain-injuries-due-to-accidents-avoidable-doctors/articleshow/93037648.cms,"Jul 22, 2022"
834,"[['72.8402369097', '19.031963889']]",https://timesofindia.indiatimes.com/city/mumbai/1-5k-killed-on-mum-goa-hway/articleshow/93649867.cms,"Aug 19, 2022"
835,[],https://timesofindia.indiatimes.com/city/nagpur/yavatmal-gynaecologist-dr-berlota-dies-in-accident/articleshow/95239233.cms," Nov 2, 2022"
836,"[['86.65720122609561', '24.047406490450445']]",https://timesofindia.indiatimes.com/city/pune/pune-expressway-stretch-saw-more-crash-deaths-in-2022-than-2021/articleshow/96839958.cms," Jan 9, 2023"
837,[],https://timesofindia.indiatimes.com/city/pune/boys-speeding-motorcycle-on-wrong-side-crashes-into-car-in-pune/articleshow/96894455.cms,"Jan 11, 2023"
838,"[['73.07375991682007', '19.125619727341167'], ['72.58434100000001', '23.026426']]",https://timesofindia.indiatimes.com/city/mumbai/cyrus-mistry-cremated-in-mumbais-worli-crematorium/articleshow/94023042.cms," Sep 6, 2022"
839,[],https://timesofindia.indiatimes.com/city/pune/pune-three-rob-injured-man-of-cash-goods-worth-rs-56000/articleshow/95264348.cms," Nov 3, 2022"
840,"[['73.95235357159193', '19.203321651943785']]",https://timesofindia.indiatimes.com/city/pune/pune-junnar-leopard-deaths-in-wells-on-highways-a-worry/articleshow/95343822.cms," Nov 7, 2022"
841,[],https://timesofindia.indiatimes.com/city/nashik/dwarka-kk-wagh-college-areas-most-accident-prone/articleshow/93017322.cms,"Jul 21, 2022"
843,"[['73.13016967599597', '19.329560918629795']]",https://timesofindia.indiatimes.com/city/nashik/pillion-rider-dies-in-accident-on-highway/articleshow/94126329.cms,"Sep 11, 2022"
844,[],https://timesofindia.indiatimes.com/city/nagpur/734-deaths-in-1927-accidents-yet-rto-gets-mere-rs2-05l-road-safety-fund/articleshow/91568414.cms,"May 15, 2022"
845,"[['73.17365368981713', '19.27351569554402']]",https://timesofindia.indiatimes.com/city/thane/palghar-man-who-lost-both-legs-in-accident-to-get-rs-73-lakh/articleshow/93649898.cms,"Aug 19, 2022"
846,[],https://timesofindia.indiatimes.com/city/nagpur/cop-dies-after-bike-jumps-off-speed-breaker/articleshow/94651074.cms," Oct 5, 2022"
847,"[['73.13016967599597', '19.329560918629795']]",https://timesofindia.indiatimes.com/city/nashik/82-died-in-135-accidents-from-2019-to-2021-at-nashik-city-black-spots/articleshow/94750165.cms,"Oct 10, 2022"
848,[],https://timesofindia.indiatimes.com/city/mumbai/mumbai-no-let-off-for-scooterist-who-hit-couple-caused-toddler-injuries/articleshow/93579391.cms,"Aug 16, 2022"
849,[],https://timesofindia.indiatimes.com/city/nagpur/24-yr-old-accident-victims-organs-help-give-new-lease-of-life-to-3-patients/articleshow/96603782.cms,"Dec 30, 2022"
850,[],https://timesofindia.indiatimes.com/city/nashik/campaign-to-reduce-accident-black-spots-launched-in-nashik/articleshow/91628129.cms,"May 18, 2022"
851,[],https://timesofindia.indiatimes.com/city/pune/33-rise-in-fatal-accidents-in-pune-this-year-as-against-2019/articleshow/96383661.cms,"Dec 21, 2022"
